# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2227       1.702765525050e-11       1.047697414198e-12      -5.350538000846e-13       0.000000000000e+00 
 2228       1.697532712743e-11       1.047846499841e-12      -5.522825929659e-13       0.000000000000e+00 
 2229       1.692439228061e-11       1.047884856350e-12      -5.695274138930e-13       0.000000000000e+00 
 2230       1.687483991146e-11       1.047812874509e-12      -5.867814741527e-13       0.000000000000e+00 
 2231       1.682665917204e-11       1.047630947305e-12      -6.040379607081e-13       0.000000000000e+00 
 2232       1.677983916498e-11       1.047339469925e-12      -6.212900361717e-13       0.000000000000e+00 
 2233       1.673436894342e-11       1.046938839763e-12      -6.385308387781e-13       0.000000000000e+00 
 2234       1.669023751097e-11       1.046429456420e-12      -6.557534823567e-13       0.000000000000e+00 
 2235       1.664743382162e-11       1.045811721709e-12      -6.729510563047e-13       0.000000000000e+00 
 2236       1.660594677971e-11       1.045086039658e-12      -6.901166255595e-13       0.000000000000e+00 
 2237       1.656576523985e-11       1.044252816510e-12      -7.072432305722e-13       0.000000000000e+00 
 2238       1.652687800687e-11       1.043312460728e-12      -7.243238872793e-13       0.000000000000e+00 
 2239       1.648927383574e-11       1.042265382997e-12      -7.413515870765e-13       0.000000000000e+00 
 2240       1.645294143157e-11       1.041111996227e-12      -7.583192967911e-13       0.000000000000e+00 
 2241       1.641786944947e-11       1.039852715556e-12      -7.752199586544e-13       0.000000000000e+00 
 2242       1.638404649456e-11       1.038487958352e-12      -7.920464902752e-13       0.000000000000e+00 
 2243       1.635146112184e-11       1.037018144217e-12      -8.087917846121e-13       0.000000000000e+00 
 2244       1.632010183622e-11       1.035443694987e-12      -8.254487099462e-13       0.000000000000e+00 
 2245       1.628995709238e-11       1.033765034739e-12      -8.420101098545e-13       0.000000000000e+00 
 2246       1.626101529476e-11       1.031982589790e-12      -8.584688031819e-13       0.000000000000e+00 
 2247       1.623326479746e-11       1.030096788703e-12      -8.748175840145e-13       0.000000000000e+00 
 2248       1.620669390423e-11       1.028108062286e-12      -8.910492216522e-13       0.000000000000e+00 
 2249       1.618129086837e-11       1.026016843598e-12      -9.071564605815e-13       0.000000000000e+00 
 2250       1.615704389268e-11       1.023823567951e-12      -9.231320204484e-13       0.000000000000e+00 
 2251       1.613394112943e-11       1.021528672910e-12      -9.389685960310e-13       0.000000000000e+00 
 2252       1.611197068024e-11       1.019132598300e-12      -9.546588572123e-13       0.000000000000e+00 
 2253       1.609112059609e-11       1.016635786207e-12      -9.701954489531e-13       0.000000000000e+00 
 2254       1.607137887722e-11       1.014038680980e-12      -9.855709912648e-13       0.000000000000e+00 
 2255       1.605273347305e-11       1.011341729235e-12      -1.000778079182e-12       0.000000000000e+00 
 2256       1.603517228218e-11       1.008545379855e-12      -1.015809282735e-12       0.000000000000e+00 
 2257       1.601868315229e-11       1.005650083998e-12      -1.030657146925e-12       0.000000000000e+00 
 2258       1.600325388009e-11       1.002656295094e-12      -1.045314191691e-12       0.000000000000e+00 
 2259       1.598887221126e-11       9.995644688513e-13      -1.059772911890e-12       0.000000000000e+00 
 2260       1.597552457459e-11       9.963752462927e-13      -1.074026577043e-12       0.000000000000e+00 
 2261       1.596319227559e-11       9.930900041509e-13      -1.088071636304e-12       0.000000000000e+00 
 2262       1.595185527810e-11       9.897103080435e-13      -1.101905329017e-12       0.000000000000e+00 
 2263       1.594149346779e-11       9.862377297696e-13      -1.115524886346e-12       0.000000000000e+00 
 2264       1.593208665201e-11       9.826738473178e-13      -1.128927531263e-12       0.000000000000e+00 
 2265       1.592361455977e-11       9.790202448722e-13      -1.142110478542e-12       0.000000000000e+00 
 2266       1.591605684161e-11       9.752785128204e-13      -1.155070934750e-12       0.000000000000e+00 
 2267       1.590939306952e-11       9.714502477599e-13      -1.167806098239e-12       0.000000000000e+00 
 2268       1.590360273684e-11       9.675370525055e-13      -1.180313159137e-12       0.000000000000e+00 
 2269       1.589866525821e-11       9.635405360963e-13      -1.192589299338e-12       0.000000000000e+00 
 2270       1.589455996943e-11       9.594623138026e-13      -1.204631692498e-12       0.000000000000e+00 
 2271       1.589126612740e-11       9.553040071333e-13      -1.216437504023e-12       0.000000000000e+00 
 2272       1.588876291003e-11       9.510672438426e-13      -1.228003891059e-12       0.000000000000e+00 
 2273       1.588702941613e-11       9.467536579372e-13      -1.239328002489e-12       0.000000000000e+00 
 2274       1.588604466536e-11       9.423648896834e-13      -1.250406978920e-12       0.000000000000e+00 
 2275       1.588578759810e-11       9.379025856141e-13      -1.261237952677e-12       0.000000000000e+00 
 2276       1.588623707539e-11       9.333683985361e-13      -1.271818047792e-12       0.000000000000e+00 
 2277       1.588737187881e-11       9.287639875367e-13      -1.282144379999e-12       0.000000000000e+00 
 2278       1.588917071043e-11       9.240910179911e-13      -1.292214056722e-12       0.000000000000e+00 
 2279       1.589161219270e-11       9.193511615694e-13      -1.302024177069e-12       0.000000000000e+00 
 2280       1.589467486835e-11       9.145460962436e-13      -1.311571831825e-12       0.000000000000e+00 
 2281       1.589833720032e-11       9.096775062946e-13      -1.320854103438e-12       0.000000000000e+00 
 2282       1.590257757166e-11       9.047470823197e-13      -1.329868066016e-12       0.000000000000e+00 
 2283       1.590737428545e-11       8.997565212389e-13      -1.338610785317e-12       0.000000000000e+00 
 2284       1.591270556471e-11       8.947075263026e-13      -1.347079318738e-12       0.000000000000e+00 
 2285       1.591854955228e-11       8.896018070984e-13      -1.355270715311e-12       0.000000000000e+00 
 2286       1.592488431079e-11       8.844410795583e-13      -1.363182015691e-12       0.000000000000e+00 
 2287       1.593168782252e-11       8.792270659654e-13      -1.370810252149e-12       0.000000000000e+00 
 2288       1.593893798934e-11       8.739614949614e-13      -1.378152448564e-12       0.000000000000e+00 
 2289       1.594661263259e-11       8.686461015535e-13      -1.385205620413e-12       0.000000000000e+00 
 2290       1.595468949303e-11       8.632826271213e-13      -1.391966774764e-12       0.000000000000e+00 
 2291       1.596314623073e-11       8.578728194243e-13      -1.398432910268e-12       0.000000000000e+00 
 2292       1.597196042496e-11       8.524184326082e-13      -1.404601017149e-12       0.000000000000e+00 
 2293       1.598110957416e-11       8.469212272129e-13      -1.410468077194e-12       0.000000000000e+00 
 2294       1.599057109579e-11       8.413829701787e-13      -1.416031063751e-12       0.000000000000e+00 
 2295       1.600032232626e-11       8.358054348540e-13      -1.421286941713e-12       0.000000000000e+00 
 2296       1.601034052086e-11       8.301904010019e-13      -1.426232667515e-12       0.000000000000e+00 
 2297       1.602060285365e-11       8.245396548077e-13      -1.430865189121e-12       0.000000000000e+00 
 2298       1.603108641739e-11       8.188549888854e-13      -1.435181446022e-12       0.000000000000e+00 
 2299       1.604176921104e-11       8.131381893417e-13      -1.439179192159e-12       0.000000000000e+00 
 2300       1.605263310943e-11       8.073909968605e-13      -1.442859470469e-12       0.000000000000e+00 
 2301       1.606366091234e-11       8.016151453844e-13      -1.446224154085e-12       0.000000000000e+00 
 2302       1.607483535852e-11       7.958123750427e-13      -1.449275124837e-12       0.000000000000e+00 
 2303       1.608613912566e-11       7.899844321580e-13      -1.452014273262e-12       0.000000000000e+00 
 2304       1.609755483028e-11       7.841330692529e-13      -1.454443498615e-12       0.000000000000e+00 
 2305       1.610906502769e-11       7.782600450570e-13      -1.456564708879e-12       0.000000000000e+00 
 2306       1.612065221191e-11       7.723671245137e-13      -1.458379820777e-12       0.000000000000e+00 
 2307       1.613229881562e-11       7.664560787867e-13      -1.459890759777e-12       0.000000000000e+00 
 2308       1.614398721008e-11       7.605286852669e-13      -1.461099460110e-12       0.000000000000e+00 
 2309       1.615569970505e-11       7.545867275793e-13      -1.462007864772e-12       0.000000000000e+00 
 2310       1.616741854876e-11       7.486319955895e-13      -1.462617925542e-12       0.000000000000e+00 
 2311       1.617912592781e-11       7.426662854106e-13      -1.462931602984e-12       0.000000000000e+00 
 2312       1.619080396712e-11       7.366913994101e-13      -1.462950866466e-12       0.000000000000e+00 
 2313       1.620243472985e-11       7.307091462165e-13      -1.462677694164e-12       0.000000000000e+00 
 2314       1.621400021736e-11       7.247213407259e-13      -1.462114073074e-12       0.000000000000e+00 
 2315       1.622548236912e-11       7.187298041094e-13      -1.461261999023e-12       0.000000000000e+00 
 2316       1.623686306263e-11       7.127363638191e-13      -1.460123476679e-12       0.000000000000e+00 
 2317       1.624812411339e-11       7.067428535952e-13      -1.458700519560e-12       0.000000000000e+00 
 2318       1.625924727482e-11       7.007511134729e-13      -1.456995150045e-12       0.000000000000e+00 
 2319       1.627021423817e-11       6.947629897892e-13      -1.455009399387e-12       0.000000000000e+00 
 2320       1.628100663249e-11       6.887803351891e-13      -1.452745307716e-12       0.000000000000e+00 
 2321       1.629160602453e-11       6.828050086331e-13      -1.450204924059e-12       0.000000000000e+00 
 2322       1.630199391870e-11       6.768388754035e-13      -1.447390306341e-12       0.000000000000e+00 
 2323       1.631215175698e-11       6.708838071114e-13      -1.444303521402e-12       0.000000000000e+00 
 2324       1.632206091889e-11       6.649416817033e-13      -1.440946645003e-12       0.000000000000e+00 
 2325       1.633170272136e-11       6.590143834679e-13      -1.437321761839e-12       0.000000000000e+00 
 2326       1.634105841873e-11       6.531038030430e-13      -1.433430965548e-12       0.000000000000e+00 
 2327       1.635010920265e-11       6.472118374222e-13      -1.429276358719e-12       0.000000000000e+00 
 2328       1.635883620202e-11       6.413403899616e-13      -1.424860052909e-12       0.000000000000e+00 
 2329       1.636722048291e-11       6.354913703865e-13      -1.420184168644e-12       0.000000000000e+00 
 2330       1.637524304851e-11       6.296666947984e-13      -1.415250835438e-12       0.000000000000e+00 
 2331       1.638288483907e-11       6.238682856816e-13      -1.410062191797e-12       0.000000000000e+00 
 2332       1.639012673180e-11       6.180980719102e-13      -1.404620385231e-12       0.000000000000e+00 
 2333       1.639694954084e-11       6.123579887542e-13      -1.398927572268e-12       0.000000000000e+00 
 2334       1.640333401718e-11       6.066499778873e-13      -1.392985918458e-12       0.000000000000e+00 
 2335       1.640926084858e-11       6.009759873927e-13      -1.386797598386e-12       0.000000000000e+00 
 2336       1.641471065952e-11       5.953379717705e-13      -1.380364795685e-12       0.000000000000e+00 
 2337       1.641966401112e-11       5.897378919442e-13      -1.373689703042e-12       0.000000000000e+00 
 2338       1.642410368665e-11       5.841775466917e-13      -1.366774923517e-12       0.000000000000e+00 
 2339       1.642802156376e-11       5.786580657723e-13      -1.359624677215e-12       0.000000000000e+00 
 2340       1.643141178510e-11       5.731804136387e-13      -1.352243602190e-12       0.000000000000e+00 
 2341       1.643426847672e-11       5.677455577285e-13      -1.344636353847e-12       0.000000000000e+00 
 2342       1.643658574804e-11       5.623544684665e-13      -1.336807604954e-12       0.000000000000e+00 
 2343       1.643835769179e-11       5.570081192681e-13      -1.328762045667e-12       0.000000000000e+00 
 2344       1.643957838406e-11       5.517074865424e-13      -1.320504383548e-12       0.000000000000e+00 
 2345       1.644024188421e-11       5.464535496952e-13      -1.312039343581e-12       0.000000000000e+00 
